index,origin,destination,depart_time,depart_weekday,duration,arrival_time,arrival_weekday,flight_no,airline_code,airline,economy_fare,business_fare,first_fare,cancellation,meal,check_in_baggage,cabin_baggage,origin_name,destination_name
3463,JAI,BOM,05:20:00,0,01:50:00,07:10:00,0,6E5246,6E,IndiGo,8781,,,available,chargeable,max 7 kg,max 15 kg,Jaipur,Mumbai
3464,JAI,BLR,17:45:00,0,02:25:00,20:10:00,0,G8807,G8,Go First,10042,,,available,chargeable,max 7 kg,max 15 kg,Jaipur,Bengaluru
3465,JAI,BLR,17:45:00,3,02:25:00,20:10:00,3,G8807,G8,Go First,10042,,,available,chargeable,max 7 kg,max 15 kg,Jaipur,Bengaluru
3466,JAI,BLR,17:45:00,1,02:25:00,20:10:00,1,G8807,G8,Go First,10042,,,available,chargeable,max 7 kg,max 15 kg,Jaipur,Bengaluru
3467,JAI,BLR,17:45:00,4,02:25:00,20:10:00,4,G8807,G8,Go First,10042,,,available,chargeable,max 7 kg,max 15 kg,Jaipur,Bengaluru
3468,JAI,BLR,17:45:00,5,02:25:00,20:10:00,5,G8807,G8,Go First,10503,,,available,chargeable,max 7 kg,max 15 kg,Jaipur,Bengaluru
3469,JAI,BLR,17:45:00,2,02:25:00,20:10:00,2,G8807,G8,Go First,11472,,,available,chargeable,max 7 kg,max 15 kg,Jaipur,Bengaluru
3470,JAI,BLR,05:15:00,4,02:20:00,07:35:00,4,6E839,6E,IndiGo,11594,,,available,chargeable,max 7 kg,max 15 kg,Jaipur,Bengaluru
3471,JAI,BLR,05:15:00,6,02:20:00,07:35:00,6,6E839,6E,IndiGo,11594,,,available,chargeable,max 7 kg,max 15 kg,Jaipur,Bengaluru
3472,JAI,BLR,12:05:00,4,02:20:00,14:25:00,4,6E498,6E,IndiGo,11594,,,available,chargeable,max 7 kg,max 15 kg,Jaipur,Bengaluru
3473,JAI,BLR,12:05:00,3,02:20:00,14:25:00,3,6E498,6E,IndiGo,11594,,,available,chargeable,max 7 kg,max 15 kg,Jaipur,Bengaluru
3474,JAI,BLR,05:15:00,3,02:20:00,07:35:00,3,6E839,6E,IndiGo,11594,,,available,chargeable,max 7 kg,max 15 kg,Jaipur,Bengaluru
3475,JAI,BLR,22:20:00,1,02:25:00,00:45:00,2,6E373,6E,IndiGo,11594,,,available,chargeable,max 7 kg,max 15 kg,Jaipur,Bengaluru
3476,JAI,BLR,22:20:00,4,02:25:00,00:45:00,5,6E373,6E,IndiGo,11594,,,available,chargeable,max 7 kg,max 15 kg,Jaipur,Bengaluru
3477,JAI,BLR,22:20:00,5,02:25:00,00:45:00,6,6E373,6E,IndiGo,11594,,,available,chargeable,max 7 kg,max 15 kg,Jaipur,Bengaluru
3478,JAI,BLR,17:45:00,6,02:25:00,20:10:00,6,G8807,G8,Go First,11594,,,not available,chargeable,max 7 kg,max 15 kg,Jaipur,Bengaluru
3479,JAI,BLR,22:20:00,0,02:25:00,00:45:00,1,6E373,6E,IndiGo,11594,,,available,chargeable,max 7 kg,max 15 kg,Jaipur,Bengaluru
3480,JAI,BLR,22:20:00,6,02:25:00,00:45:00,0,6E373,6E,IndiGo,11594,,,available,chargeable,max 7 kg,max 15 kg,Jaipur,Bengaluru
3481,JAI,BLR,22:20:00,3,02:25:00,00:45:00,4,6E373,6E,IndiGo,11594,,,available,not available,max 7 kg,max 15 kg,Jaipur,Bengaluru
3482,JAI,BLR,18:35:00,0,02:30:00,21:05:00,0,6E556,6E,IndiGo,11594,,,available,chargeable,max 7 kg,max 15 kg,Jaipur,Bengaluru
3483,JAI,BLR,18:35:00,6,02:30:00,21:05:00,6,6E556,6E,IndiGo,11594,,,available,chargeable,max 7 kg,max 15 kg,Jaipur,Bengaluru
3484,JAI,BLR,18:35:00,2,02:30:00,21:05:00,2,6E556,6E,IndiGo,11594,,,available,chargeable,max 7 kg,max 15 kg,Jaipur,Bengaluru
3485,JAI,BLR,18:35:00,4,02:30:00,21:05:00,4,6E556,6E,IndiGo,11594,,,available,chargeable,max 7 kg,max 15 kg,Jaipur,Bengaluru
3486,JAI,BLR,12:05:00,2,02:20:00,14:25:00,2,6E498,6E,IndiGo,11714,,,available,chargeable,max 7 kg,max 15 kg,Jaipur,Bengaluru
3487,JAI,BLR,05:15:00,0,02:20:00,07:35:00,0,6E839,6E,IndiGo,11714,,,available,not available,max 7 kg,max 15 kg,Jaipur,Bengaluru
3488,JAI,BLR,05:15:00,1,02:20:00,07:35:00,1,6E839,6E,IndiGo,11714,,,not available,chargeable,max 7 kg,max 15 kg,Jaipur,Bengaluru
3489,JAI,MAA,09:55:00,0,02:30:00,12:25:00,0,6E569,6E,IndiGo,11594,,,available,chargeable,max 7 kg,max 15 kg,Jaipur,Chennai
3490,JAI,MAA,09:55:00,3,02:30:00,12:25:00,3,6E569,6E,IndiGo,11594,,,available,chargeable,max 7 kg,max 15 kg,Jaipur,Chennai
3491,JAI,MAA,09:55:00,4,02:30:00,12:25:00,4,6E569,6E,IndiGo,11594,,,available,chargeable,max 7 kg,max 15 kg,Jaipur,Chennai
3492,JAI,MAA,09:55:00,1,02:30:00,12:25:00,1,6E569,6E,IndiGo,11594,,,available,chargeable,max 7 kg,max 15 kg,Jaipur,Chennai
3493,JAI,MAA,09:55:00,2,02:30:00,12:25:00,2,6E569,6E,IndiGo,11594,,,available,not available,max 7 kg,max 15 kg,Jaipur,Chennai
3494,JAI,MAA,09:55:00,5,02:30:00,12:25:00,5,6E569,6E,IndiGo,12560,,,available,chargeable,max 7 kg,max 15 kg,Jaipur,Chennai
3495,JAI,MAA,09:55:00,6,02:30:00,12:25:00,6,6E569,6E,IndiGo,12560,,,available,chargeable,max 7 kg,max 15 kg,Jaipur,Chennai
3496,JAI,HYD,11:50:00,0,01:55:00,13:45:00,0,I51543,I5,AirAsia India,10109,,,available,chargeable,max 7 kg,max 15 kg,Jaipur,Hyderabad
3497,JAI,HYD,05:00:00,6,01:55:00,06:55:00,6,6E752,6E,IndiGo,10258,,,available,chargeable,max 7 kg,max 15 kg,Jaipur,Hyderabad
3498,JAI,HYD,05:00:00,1,01:55:00,06:55:00,1,6E752,6E,IndiGo,10258,,,available,chargeable,max 7 kg,max 15 kg,Jaipur,Hyderabad
3499,JAI,HYD,11:50:00,6,01:55:00,13:45:00,6,I51543,I5,AirAsia India,10258,,,available,chargeable,max 7 kg,max 15 kg,Jaipur,Hyderabad
3500,JAI,HYD,11:50:00,3,01:55:00,13:45:00,3,I51543,I5,AirAsia India,10258,,,available,not available,max 7 kg,max 15 kg,Jaipur,Hyderabad
3501,JAI,HYD,11:50:00,2,01:55:00,13:45:00,2,I51543,I5,AirAsia India,10258,,,available,chargeable,max 7 kg,max 15 kg,Jaipur,Hyderabad
3502,JAI,HYD,05:00:00,2,01:55:00,06:55:00,2,6E752,6E,IndiGo,10258,,,available,chargeable,max 7 kg,max 15 kg,Jaipur,Hyderabad
3503,JAI,HYD,18:00:00,4,01:55:00,19:55:00,4,6E471,6E,IndiGo,10258,,,available,chargeable,max 7 kg,max 15 kg,Jaipur,Hyderabad
3504,JAI,HYD,18:00:00,1,01:55:00,19:55:00,1,6E471,6E,IndiGo,10258,,,available,chargeable,max 7 kg,max 15 kg,Jaipur,Hyderabad
3505,JAI,HYD,11:50:00,5,01:55:00,13:45:00,5,I51543,I5,AirAsia India,10258,,,available,chargeable,max 7 kg,max 15 kg,Jaipur,Hyderabad
3506,JAI,HYD,18:00:00,5,01:55:00,19:55:00,5,6E471,6E,IndiGo,10258,,,available,not available,max 7 kg,max 15 kg,Jaipur,Hyderabad
3507,JAI,HYD,05:00:00,4,01:55:00,06:55:00,4,6E752,6E,IndiGo,10258,,,available,chargeable,max 7 kg,max 15 kg,Jaipur,Hyderabad
3508,JAI,HYD,05:00:00,5,01:55:00,06:55:00,5,6E752,6E,IndiGo,10258,,,available,chargeable,max 7 kg,max 15 kg,Jaipur,Hyderabad
3509,JAI,HYD,18:00:00,2,01:55:00,19:55:00,2,6E471,6E,IndiGo,10258,,,not available,chargeable,max 7 kg,max 15 kg,Jaipur,Hyderabad
3510,JAI,HYD,11:50:00,1,01:55:00,13:45:00,1,I51543,I5,AirAsia India,10258,,,available,chargeable,max 7 kg,max 15 kg,Jaipur,Hyderabad
3511,JAI,HYD,18:00:00,6,01:55:00,19:55:00,6,6E471,6E,IndiGo,10258,,,available,chargeable,max 7 kg,max 15 kg,Jaipur,Hyderabad
3512,JAI,HYD,05:00:00,3,01:55:00,06:55:00,3,6E752,6E,IndiGo,10258,,,available,chargeable,max 7 kg,max 15 kg,Jaipur,Hyderabad
3513,JAI,HYD,18:00:00,3,01:55:00,19:55:00,3,6E471,6E,IndiGo,10258,,,available,chargeable,max 7 kg,max 15 kg,Jaipur,Hyderabad
3514,JAI,HYD,11:50:00,4,01:55:00,13:45:00,4,I51543,I5,AirAsia India,10258,,,available,chargeable,max 7 kg,max 15 kg,Jaipur,Hyderabad
3515,JAI,HYD,11:45:00,5,02:00:00,13:45:00,5,6E311,6E,IndiGo,10258,,,available,chargeable,max 7 kg,max 15 kg,Jaipur,Hyderabad
3516,JAI,HYD,16:15:00,6,02:10:00,18:25:00,6,6E6216,6E,IndiGo,10258,,,not available,chargeable,max 7 kg,max 15 kg,Jaipur,Hyderabad
3517,JAI,HYD,05:00:00,0,01:55:00,06:55:00,0,6E752,6E,IndiGo,10443,,,available,chargeable,max 7 kg,max 15 kg,Jaipur,Hyderabad
3518,JAI,HYD,18:00:00,0,01:55:00,19:55:00,0,6E471,6E,IndiGo,10724,,,available,chargeable,max 7 kg,max 15 kg,Jaipur,Hyderabad
3519,JAI,CCU,00:40:00,1,02:15:00,02:55:00,1,AI750,AI,Air India,10739,,,available,chargeable,max 7 kg,max 15 kg,Jaipur,Kolkata
3520,JAI,CCU,00:40:00,3,02:15:00,02:55:00,3,AI750,AI,Air India,10997,,,available,chargeable,max 7 kg,max 15 kg,Jaipur,Kolkata
3521,JAI,CCU,00:40:00,5,02:15:00,02:55:00,5,AI750,AI,Air India,10997,,,available,chargeable,max 7 kg,max 15 kg,Jaipur,Kolkata
3522,JAI,CCU,10:20:00,5,02:10:00,12:30:00,5,6E6568,6E,IndiGo,11392,,,available,chargeable,max 7 kg,max 15 kg,Jaipur,Kolkata
3523,JAI,CCU,10:20:00,3,02:10:00,12:30:00,3,6E6568,6E,IndiGo,11392,,,available,chargeable,max 7 kg,max 15 kg,Jaipur,Kolkata
3524,JAI,CCU,10:20:00,1,02:10:00,12:30:00,1,6E6568,6E,IndiGo,11392,,,not available,chargeable,max 7 kg,max 15 kg,Jaipur,Kolkata
3525,JAI,CCU,10:20:00,2,02:10:00,12:30:00,2,6E6568,6E,IndiGo,11392,,,available,chargeable,max 7 kg,max 15 kg,Jaipur,Kolkata
3526,JAI,CCU,18:00:00,5,02:10:00,20:10:00,5,6E784,6E,IndiGo,11392,,,available,not available,max 7 kg,max 15 kg,Jaipur,Kolkata
3527,JAI,CCU,10:20:00,0,02:10:00,12:30:00,0,6E6568,6E,IndiGo,11392,,,available,chargeable,max 7 kg,max 15 kg,Jaipur,Kolkata
3528,JAI,CCU,10:20:00,6,02:10:00,12:30:00,6,6E6568,6E,IndiGo,11392,,,available,chargeable,max 7 kg,max 15 kg,Jaipur,Kolkata
3529,JAI,CCU,10:20:00,4,02:10:00,12:30:00,4,6E6568,6E,IndiGo,11392,,,available,not available,max 7 kg,max 15 kg,Jaipur,Kolkata
3530,JAI,CCU,18:00:00,2,02:10:00,20:10:00,2,6E784,6E,IndiGo,11392,,,available,chargeable,max 7 kg,max 15 kg,Jaipur,Kolkata
3531,JAI,CCU,18:00:00,1,02:10:00,20:10:00,1,6E784,6E,IndiGo,11392,,,available,chargeable,max 7 kg,max 15 kg,Jaipur,Kolkata
3532,JAI,CCU,18:00:00,4,02:10:00,20:10:00,4,6E784,6E,IndiGo,11392,,,available,not available,max 7 kg,max 15 kg,Jaipur,Kolkata
3533,JAI,CCU,07:45:00,2,02:30:00,10:15:00,2,6.00E+207,6E,IndiGo,11392,,,available,chargeable,max 7 kg,max 15 kg,Jaipur,Kolkata
3534,JAI,CCU,07:45:00,6,02:30:00,10:15:00,6,6.00E+207,6E,IndiGo,11392,,,available,chargeable,max 7 kg,max 15 kg,Jaipur,Kolkata
3535,JAI,CCU,07:45:00,0,02:30:00,10:15:00,0,6.00E+207,6E,IndiGo,11392,,,available,chargeable,max 7 kg,max 15 kg,Jaipur,Kolkata
3536,JAI,CCU,07:45:00,3,02:30:00,10:15:00,3,6.00E+207,6E,IndiGo,11392,,,available,chargeable,max 7 kg,max 15 kg,Jaipur,Kolkata
3537,JAI,CCU,07:45:00,4,02:30:00,10:15:00,4,6.00E+207,6E,IndiGo,11392,,,not available,chargeable,max 7 kg,max 15 kg,Jaipur,Kolkata
3538,JAI,CCU,07:45:00,1,02:30:00,10:15:00,1,6.00E+207,6E,IndiGo,11392,,,available,not available,max 7 kg,max 15 kg,Jaipur,Kolkata
3539,JAI,CCU,07:45:00,5,02:30:00,10:15:00,5,6.00E+207,6E,IndiGo,11392,,,not available,chargeable,max 7 kg,max 15 kg,Jaipur,Kolkata
3540,JAI,CCU,18:00:00,3,02:10:00,20:10:00,3,6E784,6E,IndiGo,12341,,,available,chargeable,max 7 kg,max 15 kg,Jaipur,Kolkata
3541,JAI,CCU,18:00:00,0,02:10:00,20:10:00,0,6E784,6E,IndiGo,13291,,,available,chargeable,max 7 kg,max 15 kg,Jaipur,Kolkata
3542,JAI,CCU,18:00:00,6,02:10:00,20:10:00,6,6E784,6E,IndiGo,14240,,,available,chargeable,max 7 kg,max 15 kg,Jaipur,Kolkata
3543,JAI,AMD,06:15:00,5,01:20:00,07:35:00,5,SG3762,SG,SpiceJet,7080,,,available,chargeable,max 7 kg,max 15 kg,Jaipur,Ahmedabad
3544,JAI,AMD,06:15:00,6,01:20:00,07:35:00,6,SG3762,SG,SpiceJet,7080,,,available,chargeable,max 7 kg,max 15 kg,Jaipur,Ahmedabad
3545,JAI,AMD,06:15:00,0,01:20:00,07:35:00,0,SG3762,SG,SpiceJet,7080,,,available,chargeable,max 7 kg,max 15 kg,Jaipur,Ahmedabad
3546,JAI,AMD,06:15:00,2,01:20:00,07:35:00,2,SG3762,SG,SpiceJet,7437,,,available,chargeable,max 7 kg,max 15 kg,Jaipur,Ahmedabad
3547,JAI,AMD,12:40:00,3,01:30:00,14:10:00,3,6E7261,6E,IndiGo,7951,,,available,not available,max 7 kg,max 15 kg,Jaipur,Ahmedabad
3548,JAI,AMD,22:05:00,4,01:30:00,23:35:00,4,6E7138,6E,IndiGo,7951,,,available,chargeable,max 7 kg,max 15 kg,Jaipur,Ahmedabad
3549,JAI,AMD,22:05:00,5,01:30:00,23:35:00,5,6E7138,6E,IndiGo,8426,,,available,chargeable,max 7 kg,max 15 kg,Jaipur,Ahmedabad
3550,JAI,AMD,12:40:00,5,01:30:00,14:10:00,5,6E7261,6E,IndiGo,8663,,,available,not available,max 7 kg,max 15 kg,Jaipur,Ahmedabad
3551,JAI,AMD,22:05:00,2,01:30:00,23:35:00,2,6E7138,6E,IndiGo,8663,,,available,chargeable,max 7 kg,max 15 kg,Jaipur,Ahmedabad
3552,JAI,AMD,22:05:00,0,01:30:00,23:35:00,0,6E7138,6E,IndiGo,8663,,,available,chargeable,max 7 kg,max 15 kg,Jaipur,Ahmedabad
3553,JAI,AMD,12:40:00,4,01:30:00,14:10:00,4,6E7261,6E,IndiGo,8663,,,available,chargeable,max 7 kg,max 15 kg,Jaipur,Ahmedabad
3554,JAI,AMD,22:05:00,1,01:30:00,23:35:00,1,6E7138,6E,IndiGo,8901,,,available,not available,max 7 kg,max 15 kg,Jaipur,Ahmedabad
3555,JAI,AMD,22:05:00,3,01:30:00,23:35:00,3,6E7138,6E,IndiGo,8901,,,not available,chargeable,max 7 kg,max 15 kg,Jaipur,Ahmedabad
3556,JAI,AMD,12:40:00,1,01:30:00,14:10:00,1,6E7261,6E,IndiGo,10087,,,available,chargeable,max 7 kg,max 15 kg,Jaipur,Ahmedabad
3557,JAI,AMD,22:05:00,6,01:30:00,23:35:00,6,6E7138,6E,IndiGo,10443,,,available,chargeable,max 7 kg,max 15 kg,Jaipur,Ahmedabad
3558,JAI,AMD,13:30:00,2,01:30:00,15:00:00,2,6E7261,6E,IndiGo,10443,,,available,chargeable,max 7 kg,max 15 kg,Jaipur,Ahmedabad
3559,JAI,AMD,12:40:00,0,01:30:00,14:10:00,0,6E7261,6E,IndiGo,11155,,,not available,chargeable,max 7 kg,max 15 kg,Jaipur,Ahmedabad
3560,JAI,GOI,00:40:00,1,02:10:00,02:50:00,1,6E768,6E,IndiGo,8449,,,available,chargeable,max 7 kg,max 15 kg,Jaipur,Goa
3561,JAI,GOI,00:40:00,0,02:10:00,02:50:00,0,6E768,6E,IndiGo,8860,,,available,chargeable,max 7 kg,max 15 kg,Jaipur,Goa
3562,JAI,GOI,00:40:00,5,02:10:00,02:50:00,5,6E768,6E,IndiGo,9420,,,available,not available,max 7 kg,max 15 kg,Jaipur,Goa
3563,JAI,GOI,00:40:00,4,02:10:00,02:50:00,4,6E768,6E,IndiGo,9420,,,not available,chargeable,max 7 kg,max 15 kg,Jaipur,Goa
3564,JAI,LKO,08:45:00,4,01:40:00,10:25:00,4,6E7319,6E,IndiGo,5578,,,available,chargeable,max 7 kg,max 15 kg,Jaipur,Lucknow
3565,JAI,LKO,08:45:00,2,01:40:00,10:25:00,2,6E7319,6E,IndiGo,5578,,,available,chargeable,max 7 kg,max 15 kg,Jaipur,Lucknow
3566,JAI,LKO,08:45:00,6,01:40:00,10:25:00,6,6E7319,6E,IndiGo,6290,,,available,chargeable,max 7 kg,max 15 kg,Jaipur,Lucknow
3567,JAI,LKO,08:45:00,1,01:40:00,10:25:00,1,6E7319,6E,IndiGo,7002,,,not available,chargeable,max 7 kg,max 15 kg,Jaipur,Lucknow
3568,JAI,LKO,08:45:00,3,01:40:00,10:25:00,3,6E7319,6E,IndiGo,7358,,,available,chargeable,max 7 kg,max 15 kg,Jaipur,Lucknow
3569,JAI,LKO,08:45:00,5,01:40:00,10:25:00,5,6E7319,6E,IndiGo,8070,,,available,chargeable,max 7 kg,max 15 kg,Jaipur,Lucknow
3570,JAI,LKO,08:45:00,0,01:40:00,10:25:00,0,6E7319,6E,IndiGo,8070,,,available,chargeable,max 7 kg,max 15 kg,Jaipur,Lucknow
3571,JAI,PNQ,05:25:00,0,02:05:00,07:30:00,0,SG2964,SG,SpiceJet,8386,,,available,chargeable,max 7 kg,max 15 kg,Jaipur,Pune
3572,JAI,PNQ,05:25:00,4,02:05:00,07:30:00,4,SG2964,SG,SpiceJet,8535,,,available,chargeable,max 7 kg,max 15 kg,Jaipur,Pune
3573,JAI,PNQ,05:25:00,6,02:05:00,07:30:00,6,SG2964,SG,SpiceJet,8535,,,available,not available,max 7 kg,max 15 kg,Jaipur,Pune
3574,JAI,PNQ,05:25:00,1,02:05:00,07:30:00,1,SG2964,SG,SpiceJet,8535,,,available,chargeable,max 7 kg,max 15 kg,Jaipur,Pune
3575,JAI,PNQ,17:05:00,5,01:35:00,18:40:00,5,I51427,I5,AirAsia India,8937,,,available,chargeable,max 7 kg,max 15 kg,Jaipur,Pune
3576,JAI,PNQ,17:05:00,1,01:35:00,18:40:00,1,I51427,I5,AirAsia India,8937,,,available,chargeable,max 7 kg,max 15 kg,Jaipur,Pune
3577,JAI,PNQ,17:05:00,2,01:35:00,18:40:00,2,I51427,I5,AirAsia India,8937,,,not available,chargeable,max 7 kg,max 15 kg,Jaipur,Pune
3578,JAI,PNQ,17:05:00,4,01:35:00,18:40:00,4,I51427,I5,AirAsia India,8937,,,not available,chargeable,max 7 kg,max 15 kg,Jaipur,Pune
3579,JAI,PNQ,17:05:00,0,01:35:00,18:40:00,0,I51427,I5,AirAsia India,8937,,,available,not available,max 7 kg,max 15 kg,Jaipur,Pune
3580,JAI,PNQ,17:05:00,3,01:35:00,18:40:00,3,I51427,I5,AirAsia India,8937,,,available,chargeable,max 7 kg,max 15 kg,Jaipur,Pune
3581,JAI,PNQ,22:55:00,6,01:45:00,00:40:00,0,6E385,6E,IndiGo,8937,,,available,chargeable,max 7 kg,max 15 kg,Jaipur,Pune
3582,JAI,PNQ,22:55:00,4,01:45:00,00:40:00,5,6E385,6E,IndiGo,8937,,,available,chargeable,max 7 kg,max 15 kg,Jaipur,Pune
3583,JAI,PNQ,22:55:00,5,01:45:00,00:40:00,6,6E385,6E,IndiGo,8937,,,available,chargeable,max 7 kg,max 15 kg,Jaipur,Pune
3584,JAI,PNQ,22:55:00,1,01:45:00,00:40:00,2,6E385,6E,IndiGo,8937,,,not available,chargeable,max 7 kg,max 15 kg,Jaipur,Pune
3585,JAI,PNQ,22:55:00,3,01:45:00,00:40:00,4,6E385,6E,IndiGo,8937,,,not available,chargeable,max 7 kg,max 15 kg,Jaipur,Pune
3586,JAI,PNQ,17:05:00,6,01:35:00,18:40:00,6,I51427,I5,AirAsia India,9783,,,available,chargeable,max 7 kg,max 15 kg,Jaipur,Pune
3587,JAI,GAU,14:10:00,6,02:30:00,16:40:00,6,SG696,SG,SpiceJet,7838,,,available,chargeable,max 7 kg,max 15 kg,Jaipur,Guwahati
3588,JAI,GAU,14:10:00,3,02:30:00,16:40:00,3,SG696,SG,SpiceJet,7838,,,available,chargeable,max 7 kg,max 15 kg,Jaipur,Guwahati
3589,JAI,GAU,14:10:00,1,02:30:00,16:40:00,1,SG696,SG,SpiceJet,7838,,,available,chargeable,max 7 kg,max 15 kg,Jaipur,Guwahati
3590,JAI,GAU,14:10:00,0,02:30:00,16:40:00,0,SG696,SG,SpiceJet,7893,,,available,chargeable,max 7 kg,max 15 kg,Jaipur,Guwahati
3591,JAI,GAU,14:10:00,4,02:30:00,16:40:00,4,SG696,SG,SpiceJet,10324,,,available,chargeable,max 7 kg,max 15 kg,Jaipur,Guwahati
3592,JAI,GAU,14:10:00,5,02:30:00,16:40:00,5,SG696,SG,SpiceJet,10324,,,available,chargeable,max 7 kg,max 15 kg,Jaipur,Guwahati
3593,JAI,GAU,14:10:00,2,02:30:00,16:40:00,2,SG696,SG,SpiceJet,10324,,,available,chargeable,max 7 kg,max 15 kg,Jaipur,Guwahati
3594,JAI,GAU,16:45:00,3,02:25:00,19:10:00,3,6E354,6E,IndiGo,10713,,,available,not available,max 7 kg,max 15 kg,Jaipur,Guwahati
3595,JAI,GAU,16:45:00,6,02:25:00,19:10:00,6,6E354,6E,IndiGo,10713,,,available,chargeable,max 7 kg,max 15 kg,Jaipur,Guwahati
3596,JAI,GAU,16:45:00,4,02:25:00,19:10:00,4,6E354,6E,IndiGo,10713,,,available,chargeable,max 7 kg,max 15 kg,Jaipur,Guwahati
3597,JAI,GAU,16:45:00,5,02:25:00,19:10:00,5,6E354,6E,IndiGo,10713,,,available,chargeable,max 7 kg,max 15 kg,Jaipur,Guwahati
3598,JAI,GAU,16:45:00,0,02:25:00,19:10:00,0,6E354,6E,IndiGo,10713,,,available,chargeable,max 7 kg,max 15 kg,Jaipur,Guwahati
3599,JAI,GAU,16:45:00,1,02:25:00,19:10:00,1,6E354,6E,IndiGo,10713,,,available,chargeable,max 7 kg,max 15 kg,Jaipur,Guwahati
3600,JAI,ATQ,17:40:00,6,01:35:00,19:15:00,6,SG3759,SG,SpiceJet,6398,,,available,chargeable,max 7 kg,max 15 kg,Jaipur,Amritsar
3601,JAI,ATQ,17:40:00,5,01:35:00,19:15:00,5,SG3759,SG,SpiceJet,6756,,,not available,chargeable,max 7 kg,max 15 kg,Jaipur,Amritsar
3602,JAI,ATQ,17:40:00,4,01:35:00,19:15:00,4,SG3759,SG,SpiceJet,6756,,,available,chargeable,max 7 kg,max 15 kg,Jaipur,Amritsar
3603,JAI,IXC,17:50:00,6,01:10:00,19:00:00,6,6E6041,6E,IndiGo,6643,,,available,chargeable,max 7 kg,max 15 kg,Jaipur,Chandigarh
3604,JAI,IXC,17:25:00,6,01:25:00,18:50:00,6,6E7274,6E,IndiGo,6643,,,available,chargeable,max 7 kg,max 15 kg,Jaipur,Chandigarh
3605,JAI,IXC,08:40:00,5,01:30:00,10:10:00,5,6E7276,6E,IndiGo,6643,,,available,chargeable,max 7 kg,max 15 kg,Jaipur,Chandigarh
3606,JAI,IXC,08:40:00,1,01:30:00,10:10:00,1,6E7276,6E,IndiGo,6643,,,available,chargeable,max 7 kg,max 15 kg,Jaipur,Chandigarh
3607,JAI,IXC,08:40:00,4,01:30:00,10:10:00,4,6E7276,6E,IndiGo,6643,,,available,chargeable,max 7 kg,max 15 kg,Jaipur,Chandigarh
3608,JAI,IXC,08:40:00,2,01:30:00,10:10:00,2,6E7276,6E,IndiGo,6885,,,available,chargeable,max 7 kg,max 15 kg,Jaipur,Chandigarh
3609,JAI,IXC,17:25:00,4,01:25:00,18:50:00,4,6E7274,6E,IndiGo,7066,,,available,chargeable,max 7 kg,max 15 kg,Jaipur,Chandigarh
3610,JAI,IXC,17:25:00,3,01:25:00,18:50:00,3,6E7274,6E,IndiGo,7247,,,available,chargeable,max 7 kg,max 15 kg,Jaipur,Chandigarh
3611,JAI,IXC,17:25:00,5,01:25:00,18:50:00,5,6E7274,6E,IndiGo,7247,,,available,chargeable,max 7 kg,max 15 kg,Jaipur,Chandigarh
3612,JAI,IXC,17:25:00,0,01:25:00,18:50:00,0,6E7274,6E,IndiGo,7488,,,available,chargeable,max 7 kg,max 15 kg,Jaipur,Chandigarh
3613,JAI,IXC,08:40:00,3,01:30:00,10:10:00,3,6E7276,6E,IndiGo,7488,,,available,chargeable,max 7 kg,max 15 kg,Jaipur,Chandigarh
3614,JAI,IXC,08:40:00,0,01:30:00,10:10:00,0,6E7276,6E,IndiGo,7729,,,available,chargeable,max 7 kg,max 15 kg,Jaipur,Chandigarh
3615,JAI,IXC,17:25:00,1,01:25:00,18:50:00,1,6E7274,6E,IndiGo,7972,,,available,chargeable,max 7 kg,max 15 kg,Jaipur,Chandigarh
3616,JAI,IXC,17:25:00,2,01:25:00,18:50:00,2,6E7274,6E,IndiGo,8937,,,available,chargeable,max 7 kg,max 15 kg,Jaipur,Chandigarh
3617,JAI,IDR,08:50:00,6,01:35:00,10:25:00,6,6E7154,6E,IndiGo,6885,,,available,chargeable,max 7 kg,max 15 kg,Jaipur,Indore
3618,JAI,IDR,08:50:00,4,01:35:00,10:25:00,4,6E7154,6E,IndiGo,6885,,,available,not available,max 7 kg,max 15 kg,Jaipur,Indore
3619,JAI,IDR,08:50:00,3,01:35:00,10:25:00,3,6E7154,6E,IndiGo,6885,,,available,chargeable,max 7 kg,max 15 kg,Jaipur,Indore
3620,JAI,IDR,08:50:00,5,01:35:00,10:25:00,5,6E7154,6E,IndiGo,7609,,,available,chargeable,max 7 kg,max 15 kg,Jaipur,Indore
3621,JAI,IDR,08:50:00,2,01:35:00,10:25:00,2,6E7154,6E,IndiGo,7609,,,available,chargeable,max 7 kg,max 15 kg,Jaipur,Indore
3622,JAI,IDR,08:50:00,1,01:35:00,10:25:00,1,6E7154,6E,IndiGo,7609,,,not available,chargeable,max 7 kg,max 15 kg,Jaipur,Indore
3623,JAI,IDR,08:50:00,0,01:35:00,10:25:00,0,6E7154,6E,IndiGo,8575,,,available,chargeable,max 7 kg,max 15 kg,Jaipur,Indore
3624,GOI,DEL,08:20:00,6,02:35:00,10:55:00,6,I5315,I5,AirAsia India,7784,,,available,not available,max 7 kg,max 15 kg,Goa,Delhi
3625,GOI,DEL,16:35:00,6,02:45:00,19:20:00,6,I5799,I5,AirAsia India,7784,,,available,chargeable,max 7 kg,max 15 kg,Goa,Delhi
3626,GOI,DEL,14:15:00,0,02:30:00,16:45:00,0,AI886,AI,Air India,9497,,,not available,chargeable,max 7 kg,max 15 kg,Goa,Delhi
